,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
4774,TOOLS,4.3,514,8.4,50000,Free,0.0,Everyone,"February 12, 2018"
4775,PERSONALIZATION,4.3,1714,31.0,100000,Free,0.0,Everyone,"June 19, 2018"
4776,PERSONALIZATION,,3,9.6,50,Paid,2.99,Everyone,"June 24, 2018"
4777,GAME,4.5,24210,45.0,500000,Free,0.0,Teen,"November 13, 2015"
4778,GAME,4.4,12736,56.0,1000000,Free,0.0,Teen,"December 18, 2017"
4779,PERSONALIZATION,4.5,56,26.0,10000,Paid,0.99,Everyone,"June 29, 2018"
4780,BOOKS_AND_REFERENCE,4.6,586,17.0,100000,Free,0.0,Everyone,"May 8, 2017"
4781,TOOLS,4.3,60,6.9,1000,Paid,3.99,Everyone,"July 11, 2018"
4782,FAMILY,3.8,44636,,1000000,Free,0.0,Everyone,"January 23, 2017"
4783,GAME,4.5,3432,99.0,1000000,Free,0.0,Mature ,"January 23, 2017"
4784,GAME,4.5,10748,47.0,1000000,Free,0.0,Everyone,"August 4, 2018"
4785,PERSONALIZATION,3.9,916,36.0,100000,Free,0.0,Everyone,"February 5, 2018"
4786,TRAVEL_AND_LOCAL,4.0,875,21.0,100000,Free,0.0,Everyone,"August 3, 2018"
4787,FAMILY,2.7,1616,3.0,500000,Free,0.0,Everyone,"January 8, 2017"
4788,FAMILY,4.5,18612,8.5,100000,Paid,1.49,Everyone,"July 28, 2015"
4789,TOOLS,4.0,88,2.0,10000,Paid,1.99,Everyone,"July 2, 2018"
4790,LIFESTYLE,2.9,2160,15.0,100000,Free,0.0,Everyone,"June 25, 2018"
4791,FAMILY,4.6,5898,50.0,100000,Free,0.0,Everyone,"August 1, 2017"
4792,FAMILY,4.4,38517,17.0,1000000,Free,0.0,Teen,"August 2, 2018"
4793,PERSONALIZATION,4.5,1235841,,50000000,Free,0.0,Everyone,"July 18, 2018"
4794,FAMILY,4.6,5227,1.9,500000,Free,0.0,Everyone,"November 20, 2015"
4795,FAMILY,4.4,281448,70.0,10000000,Free,0.0,Everyone,"June 1, 2018"
4796,VIDEO_PLAYERS,4.3,436170,,10000000,Free,0.0,Teen,"June 28, 2018"
4797,FAMILY,4.4,1131937,41.0,100000000,Free,0.0,Everyone,"April 30, 2018"
4798,FAMILY,4.2,721646,99.0,50000000,Free,0.0,Teen,"August 2, 2018"
4799,FAMILY,4.8,1499466,96.0,10000000,Free,0.0,Teen,"July 24, 2018"
4800,COMMUNICATION,4.3,4188345,16.0,100000000,Free,0.0,Everyone,"July 18, 2018"
4801,GAME,4.3,285814,84.0,10000000,Free,0.0,Teen,"June 26, 2018"
4802,TOOLS,4.6,351267,5.0,10000000,Free,0.0,Everyone,"February 9, 2018"
4803,TOOLS,4.6,16936,5.0,1000000,Free,0.0,Everyone,"January 25, 2018"
4804,FAMILY,4.2,36214,,5000000,Free,0.0,Everyone,"July 12, 2018"
4805,FAMILY,4.2,130549,,5000000,Free,0.0,Teen,"June 27, 2018"
4806,GAME,4.1,74842,99.0,5000000,Free,0.0,Teen,"December 22, 2016"
4807,GAME,4.4,45871,99.0,5000000,Free,0.0,Teen,"May 8, 2017"
4808,TOOLS,4.5,5180480,26.0,100000000,Free,0.0,Everyone,"August 1, 2018"
4809,PERSONALIZATION,4.4,2591610,,100000000,Free,0.0,Everyone,"July 20, 2018"
4810,PRODUCTIVITY,4.4,427185,,10000000,Free,0.0,Teen,"June 8, 2018"
4811,FAMILY,4.2,50771,,1000000,Free,0.0,Everyone,"May 12, 2016"
4812,PERSONALIZATION,4.5,7464996,,100000000,Free,0.0,Everyone,"August 3, 2018"
4813,FAMILY,4.6,4421,37.0,50000,Paid,2.99,Teen,"November 5, 2014"
4814,TOOLS,4.5,337242,,10000000,Free,0.0,Everyone,"February 16, 2018"
4815,TOOLS,4.6,387958,9.0,10000000,Free,0.0,Teen,"July 16, 2018"
4816,GAME,4.0,229329,88.0,10000000,Free,0.0,Mature ,"December 4, 2017"
4817,FAMILY,4.5,97071,87.0,5000000,Free,0.0,Teen,"April 3, 2018"
4818,FAMILY,4.2,853495,78.0,50000000,Free,0.0,Teen,"August 2, 2018"
4819,FAMILY,3.9,5894,67.0,1000000,Free,0.0,Everyone ,"July 11, 2018"
4820,GAME,4.7,96028,59.0,1000000,Free,0.0,Teen,"May 28, 2018"
4821,SOCIAL,4.4,695576,,50000000,Free,0.0,Everyone,"August 2, 2018"
4822,TOOLS,4.5,295430,1.4,10000000,Free,0.0,Everyone,"April 17, 2018"
4823,GAME,4.3,121612,59.0,1000000,Free,0.0,Teen,"December 28, 2017"
4824,PHOTOGRAPHY,4.4,1075016,47.0,100000000,Free,0.0,Mature ,"August 3, 2018"
4825,FAMILY,4.2,367951,76.0,5000000,Free,0.0,Teen,"July 16, 2018"
4826,GAME,3.9,1987,62.0,100000,Free,0.0,Mature ,"December 13, 2017"
4827,GAME,4.1,650114,80.0,10000000,Free,0.0,Teen,"July 3, 2018"
4828,TOOLS,2.2,605,3.8,1000000,Free,0.0,Everyone,"December 18, 2017"
4829,GAME,4.2,41444,56.0,1000000,Free,0.0,Teen,"July 31, 2016"
4830,FAMILY,4.2,62301,72.0,5000000,Free,0.0,Teen,"August 1, 2018"
4831,LIFESTYLE,2.8,405,25.0,50000,Free,0.0,Everyone,"June 22, 2018"
4832,GAME,3.9,145,79.0,10000,Free,0.0,Everyone,"July 30, 2018"
4833,FAMILY,4.3,3976,98.0,100000,Free,0.0,Teen,"January 29, 2018"
4834,PERSONALIZATION,4.8,201,68.0,1000,Paid,1.49,Everyone,"August 4, 2018"
4835,GAME,4.3,1655,91.0,100000,Free,0.0,Everyone ,"February 28, 2018"
4836,GAME,4.1,11258,44.0,500000,Free,0.0,Mature ,"December 8, 2016"
4837,GAME,4.2,11408,96.0,1000000,Free,0.0,Teen,"July 6, 2018"
4838,GAME,4.4,306,61.0,10000,Free,0.0,Everyone,"April 18, 2018"
4839,GAME,4.1,94661,,1000000,Free,0.0,Teen,"June 8, 2018"
4840,FAMILY,4.6,99,19.0,10000,Free,0.0,Teen,"June 8, 2018"
4841,PERSONALIZATION,4.3,71829,8.8,5000000,Free,0.0,Everyone,"June 30, 2017"
4842,GAME,4.3,13604,96.0,1000000,Paid,0.99,Teen,"June 26, 2018"
4843,PHOTOGRAPHY,3.8,142,7.7,10000,Free,0.0,Everyone,"April 8, 2016"
4844,TOOLS,4.8,1721,,10000,Paid,2.5,Everyone,"February 16, 2018"
4845,MEDICAL,,24,10.0,100,Paid,5.99,Everyone,"March 13, 2017"
4846,PERSONALIZATION,3.8,24198,2.2,1000000,Free,0.0,Everyone,"July 10, 2014"
4847,GAME,3.9,24697,16.0,500000,Free,0.0,Teen,"July 10, 2015"
4848,COMMUNICATION,,0,5.7,10,Paid,19.99,Everyone,"July 11, 2018"
4849,GAME,4.3,8537,29.0,100000,Free,0.0,Everyone ,"November 3, 2015"
4850,GAME,4.3,180,24.0,5000,Free,0.0,Everyone,"July 16, 2018"
4851,PERSONALIZATION,4.3,29540,4.3,1000000,Free,0.0,Everyone,"June 15, 2016"
4852,FAMILY,4.1,133,48.0,10000,Free,0.0,Everyone,"July 23, 2018"
4853,PERSONALIZATION,4.2,63699,2.3,5000000,Free,0.0,Teen,"September 21, 2015"
4854,HEALTH_AND_FITNESS,4.9,272172,13.0,10000000,Free,0.0,Everyone,"June 21, 2018"
4855,HEALTH_AND_FITNESS,4.5,1886,7.6,500000,Free,0.0,Everyone,"June 21, 2016"
4856,FAMILY,4.6,253115,99.0,10000000,Free,0.0,Everyone,"July 27, 2018"
4857,FAMILY,3.8,10,22.0,1000,Free,0.0,Everyone,"October 27, 2016"
4858,HEALTH_AND_FITNESS,4.7,55571,12.0,1000000,Free,0.0,Everyone,"February 21, 2018"
4859,FAMILY,4.5,384602,88.0,10000000,Free,0.0,Everyone,"July 30, 2018"
4860,FAMILY,4.7,227401,91.0,5000000,Free,0.0,Everyone,"July 19, 2018"
4861,FAMILY,4.5,596628,99.0,10000000,Free,0.0,Everyone,"August 2, 2018"
4862,HEALTH_AND_FITNESS,4.8,69279,10.0,10000000,Free,0.0,Everyone,"July 23, 2018"
4863,HEALTH_AND_FITNESS,4.6,18921,,1000000,Free,0.0,Everyone,"August 4, 2018"
4864,FAMILY,4.6,3881752,57.0,100000000,Free,0.0,Everyone,"July 26, 2018"
4865,VIDEO_PLAYERS,4.3,1628,18.0,100000,Free,0.0,Everyone,"March 6, 2018"
4866,HEALTH_AND_FITNESS,4.8,3908,33.0,100000,Free,0.0,Everyone,"July 9, 2018"
4867,HEALTH_AND_FITNESS,3.4,2105,8.2,100000,Free,0.0,Everyone,"August 21, 2017"
4868,HEALTH_AND_FITNESS,4.6,2901,,50000,Paid,1.99,Everyone,"June 14, 2018"
4869,GAME,4.4,2610328,46.0,100000000,Free,0.0,Everyone,"July 3, 2018"
4870,FAMILY,4.5,2634605,63.0,10000000,Free,0.0,Everyone,"July 18, 2018"
4871,VIDEO_PLAYERS,4.4,32,239.0,5000,Free,0.0,Everyone,"May 18, 2018"
4872,HEALTH_AND_FITNESS,4.4,44939,,10000000,Free,0.0,Everyone,"June 14, 2018"
4873,HEALTH_AND_FITNESS,4.6,37224,,1000000,Free,0.0,Everyone,"June 13, 2018"
4874,GAME,4.2,829753,48.0,50000000,Free,0.0,Everyone,"June 19, 2018"
4875,HEALTH_AND_FITNESS,4.3,48253,,1000000,Free,0.0,Everyone,"December 13, 2017"
4876,FAMILY,4.3,111,48.0,10000,Free,0.0,Everyone,"June 19, 2018"
4877,SHOPPING,3.8,454,18.0,100000,Free,0.0,Everyone,"June 26, 2018"
4878,FAMILY,3.9,2371,8.3,500000,Free,0.0,Everyone,"July 27, 2018"
4879,FAMILY,4.3,96,54.0,10000,Free,0.0,Everyone,"February 23, 2017"
4880,HEALTH_AND_FITNESS,4.8,5103,,100000,Free,0.0,Everyone,"July 13, 2018"
4881,FAMILY,4.2,9,30.0,1000,Free,0.0,Everyone,"May 19, 2018"
4882,FAMILY,4.5,630,8.3,10000,Paid,1.59,Everyone,"July 27, 2018"
4883,HEALTH_AND_FITNESS,4.8,527,23.0,100000,Free,0.0,Everyone,"March 30, 2018"
4884,FINANCE,,3,11.0,500,Free,0.0,Everyone,"July 3, 2018"
4885,HEALTH_AND_FITNESS,4.6,2067,8.4,50000,Free,0.0,Everyone,"May 18, 2018"
4886,GAME,4.2,3846378,82.0,50000000,Free,0.0,Everyone,"May 30, 2018"
4887,TOOLS,4.2,533,5.0,10000,Free,0.0,Everyone,"October 2, 2017"
4888,PHOTOGRAPHY,4.0,5967,17.0,1000000,Free,0.0,Everyone,"February 2, 2017"
4889,LIFESTYLE,,3,37.0,1000,Free,0.0,Everyone,"July 11, 2018"
4890,GAME,4.3,1218055,45.0,100000000,Free,0.0,Everyone,"May 25, 2018"
4891,HEALTH_AND_FITNESS,4.8,793,40.0,10000,Free,0.0,Everyone,"September 15, 2016"
4892,HEALTH_AND_FITNESS,4.1,27501,7.0,1000000,Free,0.0,Everyone,"January 5, 2018"
4893,HEALTH_AND_FITNESS,4.7,21,3.8,1000,Free,0.0,Everyone,"December 31, 2016"
4894,FAMILY,,9,22.0,1000,Free,0.0,Everyone,"June 22, 2018"
4895,HEALTH_AND_FITNESS,4.8,18604,15.0,1000000,Free,0.0,Everyone,"May 2, 2018"
4896,HEALTH_AND_FITNESS,4.0,12906,8.5,1000000,Free,0.0,Everyone,"October 8, 2012"
4897,HEALTH_AND_FITNESS,3.5,224,371.0,10000,Free,0.0,Everyone,"July 9, 2014"
4898,TOOLS,3.8,40934,5.2,1000000,Free,0.0,Everyone,"July 28, 2018"
4899,BUSINESS,3.5,537,,100000,Free,0.0,Everyone,"May 25, 2018"
4900,TOOLS,3.3,4786,13.0,500000,Free,0.0,Everyone,"May 24, 2018"
4901,GAME,3.7,42529,92.0,500000,Paid,1.99,Teen,"November 23, 2016"
4902,TOOLS,3.3,472,2.0,100000,Free,0.0,Everyone,"October 17, 2017"
4903,TOOLS,3.4,29854,5.0,1000000,Free,0.0,Everyone,"July 19, 2017"
4904,FAMILY,1.8,3270,1.8,500000,Free,0.0,Everyone,"August 18, 2015"
4905,FAMILY,1.6,402,1.7,100000,Free,0.0,Everyone,"December 11, 2015"
4906,LIFESTYLE,1.9,71,24.0,5000,Free,0.0,Everyone,"May 8, 2017"
4907,TOOLS,3.6,41,23.0,10000,Free,0.0,Everyone,"June 3, 2018"
4908,TOOLS,3.4,7816,5.1,1000000,Free,0.0,Everyone,"July 30, 2016"
4909,TOOLS,3.2,409,7.9,50000,Free,0.0,Everyone,"May 25, 2018"
4910,TOOLS,2.5,362,7.8,100000,Free,0.0,Everyone,"January 15, 2018"
4911,TOOLS,4.7,147,4.2,10000,Free,0.0,Everyone,"January 8, 2015"
4912,TOOLS,2.6,60,18.0,10000,Free,0.0,Everyone,"August 4, 2018"
4913,TOOLS,2.8,48,3.3,10000,Free,0.0,Everyone,"April 21, 2016"
4914,TOOLS,3.9,3043,7.7,100000,Free,0.0,Everyone,"June 2, 2017"
4915,BOOKS_AND_REFERENCE,4.2,27,3.1,5000,Free,0.0,Everyone,"February 7, 2018"
4916,TOOLS,3.9,336,27.0,50000,Free,0.0,Everyone,"July 30, 2018"
4917,PRODUCTIVITY,4.0,11,220.0,5000,Free,0.0,Everyone,"November 27, 2015"
4918,TOOLS,3.5,383,26.0,50000,Free,0.0,Everyone,"July 30, 2018"
4919,TOOLS,3.1,3263,3.0,1000000,Free,0.0,Everyone,"May 16, 2017"
4920,TOOLS,3.7,1041,28.0,100000,Free,0.0,Everyone,"July 30, 2018"
4921,TOOLS,3.6,126,11.0,10000,Free,0.0,Everyone,"June 8, 2017"
4922,LIFESTYLE,3.4,377,6.1,100000,Free,0.0,Everyone,"March 21, 2017"
4923,TOOLS,4.0,448,26.0,100000,Free,0.0,Everyone,"July 30, 2018"
4924,TOOLS,3.7,822,5.0,50000,Free,0.0,Everyone,"February 27, 2017"
4925,BUSINESS,1.7,84,2.1,10000,Free,0.0,Everyone,"October 28, 2014"
4926,PRODUCTIVITY,2.4,166,6.1,10000,Free,0.0,Everyone,"July 28, 2018"
4927,LIFESTYLE,4.3,45,2.2,10000,Free,0.0,Everyone,"December 26, 2017"
4928,NEWS_AND_MAGAZINES,4.2,23291,14.0,1000000,Free,0.0,Everyone ,"May 24, 2018"
4929,FAMILY,3.3,353,2.3,100000,Free,0.0,Everyone,"December 4, 2017"
4930,TOOLS,4.1,114340,28.0,10000000,Free,0.0,Everyone,"August 1, 2018"
4931,PERSONALIZATION,4.1,66473,3.0,1000000,Free,0.0,Everyone,"July 30, 2015"
4932,HOUSE_AND_HOME,3.4,1450,9.7,100000,Free,0.0,Everyone,"November 5, 2013"
4933,TOOLS,3.0,1298,3.4,100000,Free,0.0,Everyone,"February 20, 2018"
4934,FAMILY,3.0,119,3.9,50000,Free,0.0,Everyone,"December 22, 2017"
4935,TOOLS,2.2,32,9.4,1000,Free,0.0,Everyone,"April 3, 2018"
4936,TOOLS,3.7,332,26.0,50000,Free,0.0,Everyone,"July 30, 2018"
4937,TOOLS,3.7,566,27.0,100000,Free,0.0,Everyone,"July 30, 2018"
4938,PHOTOGRAPHY,4.8,130,4.4,1000,Paid,9.99,Everyone,"June 27, 2018"
4939,TOOLS,3.7,163,26.0,10000,Free,0.0,Everyone,"July 30, 2018"
4940,TOOLS,3.6,3632,3.2,1000000,Free,0.0,Everyone,"November 13, 2017"
4941,TOOLS,3.7,9514,7.0,500000,Free,0.0,Everyone,"July 11, 2018"
4942,COMMUNICATION,4.4,152470,,10000000,Free,0.0,Everyone,"July 19, 2018"
4943,PRODUCTIVITY,3.8,5107,1.4,500000,Free,0.0,Everyone,"December 28, 2015"
4944,TOOLS,3.7,9221,1.7,1000000,Free,0.0,Everyone,"April 12, 2018"
4945,NEWS_AND_MAGAZINES,3.7,10369,,1000000,Free,0.0,Everyone,"July 28, 2018"
4946,VIDEO_PLAYERS,4.8,5639,,10000,Paid,1.49,Everyone,"September 7, 2017"
4947,TOOLS,4.2,1586,1.5,500000,Free,0.0,Everyone,"September 7, 2017"
4948,COMMUNICATION,4.1,121113,39.0,10000000,Free,0.0,Everyone,"July 11, 2018"
4949,COMMUNICATION,4.6,2265084,6.1,50000000,Free,0.0,Everyone,"July 31, 2018"
4950,TOOLS,4.1,14491,4.3,1000000,Free,0.0,Everyone,"February 26, 2018"
4951,VIDEO_PLAYERS,4.3,2976,,10000,Paid,1.99,Everyone,"June 15, 2018"
4952,HEALTH_AND_FITNESS,3.9,1075,8.3,50000,Paid,2.99,Everyone,"July 13, 2018"
4953,TOOLS,3.8,208,730.0,50000,Free,0.0,Everyone,"July 28, 2014"
4954,COMMUNICATION,4.0,8769,2.1,1000000,Free,0.0,Everyone,"April 5, 2018"
4955,WEATHER,4.5,3005,26.0,10000,Paid,2.99,Everyone,"August 4, 2018"
4956,PRODUCTIVITY,4.6,3362,756.0,50000,Free,0.0,Everyone,"November 21, 2017"
4957,PRODUCTIVITY,4.1,9914,3.2,1000000,Free,0.0,Everyone,"May 17, 2017"
4958,TOOLS,4.4,1774,4.1,10000,Paid,1.99,Everyone,"October 5, 2017"
4959,COMICS,3.7,705,20.0,50000,Free,0.0,Teen,"July 19, 2018"
4960,TOOLS,3.9,18751,3.6,1000000,Free,0.0,Everyone,"June 19, 2018"
4961,COMMUNICATION,3.9,107,44.0,10000,Free,0.0,Everyone,"January 29, 2018"
4962,WEATHER,4.5,25243,26.0,100000,Paid,2.99,Everyone,"August 1, 2018"
4963,GAME,4.5,100,17.0,1000,Paid,3.99,Everyone,"April 7, 2016"
4964,TOOLS,4.4,319,1.1,10000,Paid,2.99,Everyone,"July 3, 2018"
4965,PRODUCTIVITY,4.3,52677,2.9,1000000,Free,0.0,Everyone,"December 13, 2017"
4966,FAMILY,4.5,118,24.0,10000,Free,0.0,Everyone,"August 20, 2015"
4967,VIDEO_PLAYERS,4.7,8696,14.0,100000,Free,0.0,Everyone,"June 3, 2018"
4968,PRODUCTIVITY,4.7,10672,6.9,100000,Free,0.0,Everyone,"June 23, 2018"
4969,BUSINESS,4.1,7,12.0,1000,Free,0.0,Everyone,"July 17, 2018"
4970,TOOLS,3.3,999,91.0,100000,Free,0.0,Everyone,"December 17, 2013"
4971,SOCIAL,4.2,204,9.4,5000,Paid,0.99,Everyone,"September 25, 2017"
4972,TOOLS,4.1,6267,1.7,1000000,Free,0.0,Everyone,"May 7, 2016"
4973,PRODUCTIVITY,3.4,16,293.0,100,Paid,6.49,Everyone,"May 3, 2014"
4974,COMMUNICATION,4.3,40241,,5000000,Free,0.0,Everyone,"June 30, 2018"
4975,GAME,4.9,37302,35.0,500000,Free,0.0,Everyone,"May 8, 2017"
4976,WEATHER,4.5,3252,3.8,50000,Free,0.0,Everyone,"June 25, 2017"
4977,PRODUCTIVITY,4.1,66,17.0,1000,Paid,1.29,Everyone,"September 25, 2013"
4978,LIFESTYLE,4.4,317,74.0,50000,Free,0.0,Everyone,"December 21, 2016"
4979,BUSINESS,4.3,29331,20.0,5000000,Free,0.0,Everyone,"July 30, 2018"
4980,TOOLS,4.4,457,1.1,10000,Paid,2.99,Everyone,"July 26, 2016"
4981,TOOLS,3.4,1555,4.1,100000,Free,0.0,Everyone,"September 17, 2015"
4982,BUSINESS,4.1,1828,13.0,100000,Free,0.0,Everyone,"July 20, 2018"
4983,FAMILY,4.1,30,14.0,1000,Paid,0.99,Everyone,"April 25, 2013"
4984,TOOLS,3.5,315,8.3,100000,Free,0.0,Everyone,"February 19, 2018"
4985,PRODUCTIVITY,3.8,1343,9.0,100000,Free,0.0,Everyone,"March 12, 2018"
4986,FAMILY,4.6,20178,9.0,100000,Free,0.0,Everyone,"May 26, 2014"
4987,TOOLS,4.6,77302,,5000000,Free,0.0,Everyone,"January 9, 2018"
4988,TOOLS,5.0,2,3.3,10,Paid,0.99,Everyone,"July 26, 2018"
4989,SHOPPING,4.6,85782,,10000000,Free,0.0,Everyone,"July 30, 2018"
4990,SHOPPING,4.2,20476,28.0,1000000,Free,0.0,Everyone,"July 17, 2018"
4991,FAMILY,4.0,29708,19.0,1000000,Free,0.0,Teen,"July 16, 2018"
4992,VIDEO_PLAYERS,3.9,39495,59.0,5000000,Free,0.0,Everyone,"June 26, 2018"
4993,FAMILY,3.7,464,1.9,50000,Free,0.0,Everyone,"August 9, 2014"
4994,FAMILY,4.3,2171,12.0,100000,Free,0.0,Everyone,"July 29, 2015"
4995,PRODUCTIVITY,1.9,63,1.8,5000,Free,0.0,Everyone,"September 27, 2016"
4996,GAME,4.2,652,30.0,10000,Free,0.0,Everyone,"February 24, 2016"
4997,FAMILY,4.2,6973,,100000,Free,0.0,Everyone,"October 20, 2017"
4998,SPORTS,4.0,8100,,1000000,Free,0.0,Everyone,"November 20, 2013"
4999,GAME,4.4,61746,,500000,Free,0.0,Teen,"September 30, 2016"
5000,GAME,4.2,960,18.0,50000,Free,0.0,Everyone,"August 20, 2015"
5001,GAME,4.5,17263,,500000,Free,0.0,Everyone,"June 7, 2017"
5002,GAME,4.3,30002,29.0,1000000,Free,0.0,Teen,"February 8, 2018"
5003,FAMILY,4.4,5262,26.0,100000,Free,0.0,Everyone,"March 23, 2016"
5004,GAME,4.0,41759,12.0,1000000,Free,0.0,Everyone,"January 19, 2014"
5005,GAME,4.2,4569,12.0,100000,Paid,0.99,Everyone,"January 19, 2014"
5006,GAME,4.3,18277,17.0,1000000,Free,0.0,Teen,"March 14, 2016"
5007,GAME,4.0,721,18.0,50000,Free,0.0,Teen,"December 31, 2015"
5008,GAME,4.3,1776,26.0,50000,Free,0.0,Everyone,"January 4, 2018"
5009,SPORTS,3.9,8638,,500000,Free,0.0,Everyone,"September 2, 2015"
5010,GAME,4.0,1417,17.0,100000,Free,0.0,Teen,"November 27, 2015"
5011,GAME,3.7,8581,12.0,1000000,Free,0.0,Everyone,"December 13, 2013"
5012,TOOLS,4.1,19,317.0,1000,Free,0.0,Everyone,"November 12, 2013"
5013,FAMILY,3.9,109,7.5,10000,Free,0.0,Everyone,"September 21, 2017"
5014,GAME,4.2,74902,,5000000,Free,0.0,Everyone,"August 26, 2016"
5015,AUTO_AND_VEHICLES,4.4,64,66.0,1000,Free,0.0,Everyone,"June 27, 2017"
5016,BOOKS_AND_REFERENCE,4.5,14,30.0,1000,Free,0.0,Everyone,"July 18, 2018"
5017,GAME,3.9,6988,35.0,100000,Free,0.0,Everyone ,"September 24, 2015"
5018,GAME,3.9,2588,26.0,100000,Free,0.0,Everyone ,"December 31, 2014"
5019,GAME,4.2,358,15.0,10000,Free,0.0,Everyone,"November 6, 2014"
5020,GAME,4.5,804,27.0,10000,Free,0.0,Everyone,"July 18, 2018"
5021,GAME,4.1,533,39.0,10000,Free,0.0,Everyone ,"January 24, 2014"
5022,BOOKS_AND_REFERENCE,4.7,263,9.1,10000,Free,0.0,Everyone,"January 1, 2015"
5023,AUTO_AND_VEHICLES,,0,13.0,10,Free,0.0,Everyone,"May 16, 2018"
5024,VIDEO_PLAYERS,4.4,238459,35.0,10000000,Free,0.0,Everyone,"June 6, 2018"
5025,EVENTS,4.7,120,5.1,10000,Free,0.0,Everyone,"July 25, 2018"
5026,FAMILY,4.7,557,6.7,10000,Free,0.0,Everyone,"October 9, 2015"
5027,GAME,4.0,17876,37.0,1000000,Free,0.0,Everyone,"December 10, 2015"
5028,PHOTOGRAPHY,3.9,4726,3.9,500000,Free,0.0,Everyone,"June 17, 2015"
5029,TOOLS,,0,4.0,100,Free,0.0,Everyone,"June 15, 2015"
5030,SPORTS,3.8,926,7.6,50000,Free,0.0,Everyone,"August 1, 2013"
5031,TRAVEL_AND_LOCAL,3.9,194,,10000,Free,0.0,Everyone,"April 5, 2018"
5032,GAME,4.4,14,6.6,1000,Free,0.0,Everyone,"March 15, 2016"
5033,VIDEO_PLAYERS,4.5,74531,32.0,5000000,Free,0.0,Everyone,"June 15, 2018"
5034,BUSINESS,,1,2.9,1000,Free,0.0,Everyone,"May 10, 2018"
5035,SHOPPING,3.8,208,78.0,10000,Free,0.0,Everyone,"February 11, 2015"
5036,PHOTOGRAPHY,3.5,77,1.2,1000,Paid,19.99,Everyone,"October 26, 2016"
5037,PHOTOGRAPHY,4.2,165224,15.0,10000000,Free,0.0,Everyone,"July 8, 2016"
5038,NEWS_AND_MAGAZINES,4.7,210,18.0,10000,Free,0.0,Everyone,"May 31, 2018"
5039,HEALTH_AND_FITNESS,2.0,136,15.0,10000,Free,0.0,Everyone,"May 12, 2018"
5040,FAMILY,4.3,726,19.0,5000,Paid,4.99,Everyone,"December 9, 2016"
5041,COMICS,2.8,5,4.1,100,Free,0.0,Everyone,"November 10, 2017"
5042,PHOTOGRAPHY,4.0,130063,5.6,10000000,Free,0.0,Everyone,"November 10, 2017"
5043,FAMILY,3.9,12,3.5,1000,Free,0.0,Everyone,"June 22, 2018"
5044,MEDICAL,4.2,4559,6.4,100000,Free,0.0,Everyone,"July 27, 2018"
5045,PHOTOGRAPHY,3.4,30,3.0,10000,Free,0.0,Everyone,"April 18, 2018"
5046,MEDICAL,4.5,93,924.0,10000,Free,0.0,Teen,"January 25, 2013"
5047,FINANCE,4.7,51,11.0,1000,Free,0.0,Everyone,"April 15, 2018"
5048,TOOLS,2.0,2221,4.9,5000000,Free,0.0,Everyone,"October 3, 2017"
5049,FAMILY,4.4,503757,,10000000,Free,0.0,Mature ,"August 2, 2018"
5050,TRAVEL_AND_LOCAL,,8,6.1,5000,Free,0.0,Everyone,"June 28, 2018"
5051,MEDICAL,,5,902.0,100,Paid,5.0,Teen,"December 19, 2013"
5052,SOCIAL,,2,53.0,100,Free,0.0,Teen,"July 21, 2018"
5053,SHOPPING,4.7,13,1.3,500,Free,0.0,Everyone,"July 7, 2017"
5054,TOOLS,3.3,75,4.7,10000,Free,0.0,Everyone,"June 7, 2018"
5055,NEWS_AND_MAGAZINES,4.1,20,3.1,5000,Free,0.0,Everyone,"July 10, 2017"
5056,BUSINESS,,0,11.0,50,Free,0.0,Teen,"September 30, 2017"
5057,PHOTOGRAPHY,4.2,79792,,100000000,Free,0.0,Everyone,"August 3, 2018"
5058,PHOTOGRAPHY,4.4,626366,,10000000,Free,0.0,Everyone,"June 29, 2016"
5059,SHOPPING,,3,3.7,100,Free,0.0,Everyone,"March 9, 2018"
5060,PHOTOGRAPHY,3.7,3396,266.0,500000,Free,0.0,Everyone,"November 28, 2012"
5061,HEALTH_AND_FITNESS,,6,19.0,100,Free,0.0,Everyone,"August 2, 2018"
5062,PHOTOGRAPHY,4.3,116769,2.0,10000000,Free,0.0,Everyone,"April 23, 2018"
5063,PHOTOGRAPHY,3.9,38055,4.1,5000000,Free,0.0,Everyone,"June 16, 2017"
5064,LIFESTYLE,5.0,7,3.4,1000,Free,0.0,Everyone,"June 9, 2018"
5065,PHOTOGRAPHY,4.1,7479,13.0,1000000,Free,0.0,Everyone,"April 16, 2018"
5066,NEWS_AND_MAGAZINES,4.8,46,46.0,1000,Free,0.0,Everyone,"May 1, 2017"
5067,PHOTOGRAPHY,4.0,26530,3.9,1000000,Free,0.0,Everyone,"July 23, 2018"
5068,BUSINESS,,0,11.0,100,Free,0.0,Everyone,"July 17, 2017"
5069,PHOTOGRAPHY,4.1,76484,,5000000,Free,0.0,Everyone,"June 8, 2018"
5070,PHOTOGRAPHY,3.8,6,3.5,1000,Free,0.0,Everyone,"February 20, 2018"
5071,FAMILY,4.6,1450632,,10000000,Free,0.0,Teen,"August 3, 2018"
5072,FAMILY,,3,11.0,100,Free,0.0,Everyone,"May 2, 2017"
5073,PHOTOGRAPHY,4.3,61990,,10000000,Free,0.0,Everyone,"February 9, 2018"
